text,label
feeling exhausted and exhausted at the same time,1
zindagi khatam karne ka mann kar raha hai,2
feeling lonely and lonely at the same time,1
better to end it all than live like this,2
fr today was sorted,0
zindagi khatam karne ka mann kar raha hai,2
bhai i'm deadass fumbled,1
feeling down bad and down bad at the same time,1
zindagi khatam karne ka mann kar raha hai,2
zindagi khatam karne ka mann kar raha hai,2
zindagi khatam karne ka mann kar raha hai,2
"bhai i'm broken, i just wanna zahar kha lun",2
bahut udas feel ho raha hai rn,1
i am going to jaan dena,2
"goodbye everyone, i am going to jump off",2
lowkey today was fine,0
deadass gonna khatam karun,2
"deadass i feel like done with life, i should zahar kha lun",2
feeling hella lit because i slept well,0
"lowkey i feel like broken, i should hurt myself",2
everything is slaying bestie,0
"bhai i'm finished, i just wanna never wake up",2
just secured the bag and feeling mast,0
everything is vibing bhai,0
everything is mast rn,0
bhai i'm deadass stressed,1
just going to a party and feeling goated,0
life is crushing it literally,0
deadass gonna die,2
deadass gonna disappear forever,2
better to hurt myself than live like this,2
ngl i am just exhausted,1
tbh finally finished the project,0
zindagi khatam karne ka mann kar raha hai,2
zindagi khatam karne ka mann kar raha hai,2
i am feeling mast today,0
yar i am just lonely,1
basically today was badhiya,0
ngl finally finished the project,0
bestie i'm better bhai,0
why is everything so down bad?,1
i'm literally hopeless yaar,1
feeling cooked and cooked at the same time,1
tbh finally hit a new pr,0
"ab nahi jhela jata, i want to zahar kha lun",2
bhai i'm deadass overwhelmed,1
why is everything so burnt out?,1
just passed my exams and feeling sorted,0
"ngl i feel like hopeless af, i should hurt myself",2
yar finally going to a party,0
bestie i'm badhiya cooked,0
"ab nahi jhela jata, i want to zahar kha lun",2
deadass i am just depressed,1
"goodbye everyone, i am going to jaan dena",2
everything is goated ig,0
bahut cooked feel ho raha hai bhai,1
"ab nahi jhela jata, i want to never wake up",2
"ab nahi jhela jata, i want to disappear forever",2
tbh i am just udas,1
tbh today was slaying,0
feeling udas and udas at the same time,1
deadass gonna end it all,2
i feel fumbled no cap,1
"bhai i'm a burden, i just wanna end it all",2
zindagi khatam karne ka mann kar raha hai,2
i want to jump off lol,2
i am going to hurt myself,2
why is everything so hopeless?,1
"goodbye everyone, i am going to zahar kha lun",2
bhai finally got a job,0
i feel cooked cooked,1
feeling totally fine because i passed my exams,0
lowkey i am just stressed,1
"ab nahi jhela jata, i want to jaan dena",2
zindagi khatam karne ka mann kar raha hai,2
i feel depressed ig,1
everything is goated bhai,0
everything is badhiya rn,0
feeling down bad and down bad at the same time,1
"goodbye everyone, i am going to die",2
no cap i am just stressed,1
"goodbye everyone, i am going to suicide",2
bahut down bad feel ho raha hai lol,1
i want to khatam karun literally,2
deadass gonna marna,2
deadass finally secured the bag,0
better to never wake up than live like this,2
"goodbye everyone, i am going to khatam karun",2
"goodbye everyone, i am going to marna",2
breakup is making me finished,1
just found a new banger song and feeling chill,0
just slept well and feeling crushing it,0
lowkey today was sorted,0
i am feeling productive today,0
i want to jump off tho,2
bahut depressed feel ho raha hai smh,1
honestly i am just finished,1
life is sorted smh,0
lowkey finally secured the bag,0
tbh i really fumbled today,1
better to jaan dena than live like this,2
why is everything so fumbled?,1
ngl finally got a job,0
anxiety is making me tired,1
bahut tired feel ho raha hai literally,1
feeling hella goated because i finished the project,0
i feel exhausted lol,1
feeling udas and udas at the same time,1
i feel hopeless bhai,1
just slept well and feeling crushing it,0
bahut overwhelmed feel ho raha hai lol,1
feeling so sorted because i going to a party,0
honestly today was badhiya,0
better to disappear forever than live like this,2
yar today was sorted,0
i am going to disappear forever,2
i feel numb lol,1
just hit a new pr and feeling sorted,0
why is everything so udas?,1
deadass gonna jaan dena,2
"lowkey i feel like broken, i should jump off",2
"goodbye everyone, i am going to jump off",2
listen today was chill,0
basically i am just sad,1
better to kill myself than live like this,2
i am going to quit life,2
bhai i'm deadass numb,1
no cap i literally fumbled today,1
basically today was mast,0
"goodbye everyone, i am going to jump off",2
feeling sad and sad at the same time,1
everything is fine vibes,0
stress is making me fumbled,1
better to die than live like this,2
everything is fine lol,0
i'm literally sad lol,1
"bhai i'm done with life, i just wanna jump off",2
feeling literally productive because i met my friends,0
"goodbye everyone, i am going to hurt myself",2
listen i very fumbled today,1
"ab nahi jhela jata, i want to marna",2
i'm literally lonely bhai,1
just chilling with fam and feeling sorted,0
i want to disappear forever literally,2
better to hurt myself than live like this,2
feeling cooked and cooked at the same time,1
feeling very vibing because i met my friends,0
bahut stressed feel ho raha hai no cap,1
i'm literally overwhelmed smh,1
i feel tired lol,1
better to zahar kha lun than live like this,2
i am going to kill myself,2
i am feeling sorted today,0
"bhai i'm broken, i just wanna zahar kha lun",2
bahut finished feel ho raha hai tho,1
everything is sorted bestie,0
deadass finally met my friends,0
just slept well and feeling sorted,0
zindagi khatam karne ka mann kar raha hai,2
lowkey finally found a new banger song,0
deadass i am just sad,1
i feel tired cooked,1
why is everything so fumbled?,1
i want to die yaar,2
"lowkey i feel like a burden, i should zahar kha lun",2
i am feeling vibing today,0
i am feeling goated today,0
"bhai i'm worthless, i just wanna die",2
everything is badhiya lol,0
bahut overwhelmed feel ho raha hai rn,1
feeling sad and sad at the same time,1
zindagi khatam karne ka mann kar raha hai,2
i am going to suicide,2
bhai finally hit a new pr,0
zindagi khatam karne ka mann kar raha hai,2
everything is slaying bestie,0
listen i super fumbled today,1
i feel down bad bhai,1
feeling burnt out and burnt out at the same time,1
bahut cooked feel ho raha hai bestie,1
i feel overwhelmed yaar,1
everything is better vibes,0
i want to jump off literally,2
feeling literally better because i passed my exams,0
bestie i'm lit rn,0
deadass gonna jump off,2
ngl i super fumbled today,1
listen i am just exhausted,1
i want to never wake up smh,2
everything is badhiya yaar,0
listen today was goated,0
i am feeling productive today,0
bahut exhausted feel ho raha hai literally,1
zindagi khatam karne ka mann kar raha hai,2
fomo is making me numb,1
bestie i'm mast yaar,0
life is lit ig,0
"goodbye everyone, i am going to die",2
bahut exhausted feel ho raha hai fr,1
feeling super badhiya because i passed my exams,0
bruh today was slaying,0
just slept well and feeling vibing,0
life is productive bhai,0
no cap i am just overwhelmed,1
bruh finally hit a new pr,0
listen i totally fumbled today,1
fr finally secured the bag,0
i am feeling crushing it today,0
i am feeling vibing today,0
better to never wake up than live like this,2
fr finally met my friends,0
why is everything so finished?,1
just met my friends and feeling lit,0
i am feeling fine today,0
why is everything so fumbled?,1
"listen i feel like finished, i should end it all",2
honestly finally met my friends,0
"bhai i'm broken, i just wanna kill myself",2
i am going to never wake up,2
bestie i'm chill lol,0
bahut numb feel ho raha hai ig,1
just hit a new pr and feeling goated,0
zindagi khatam karne ka mann kar raha hai,2
i want to jaan dena fr,2
burden is making me stressed,1
i am going to jaan dena,2
tbh i am just burnt out,1
just secured the bag and feeling slaying,0
tbh today was mast,0
"ab nahi jhela jata, i want to jaan dena",2
listen today was badhiya,0
fr finally passed my exams,0
i'm literally burnt out smh,1
i'm literally cooked bestie,1
i am feeling better today,0
"goodbye everyone, i am going to die",2
listen i am just stressed,1
fr today was crushing it,0
why is everything so finished?,1
why is everything so lonely?,1
i am feeling goated today,0
feeling kafi fine because i secured the bag,0
i am feeling productive today,0
pressure is making me burnt out,1
feeling hella badhiya because i secured the bag,0
i am going to suicide,2
basically i hella fumbled today,1
bestie i'm fine lol,0
why is everything so cooked?,1
fr today was lit,0
"goodbye everyone, i am going to zahar kha lun",2
life is mast rn,0
bestie i'm chill bestie,0
feeling numb and numb at the same time,1
i am feeling lit today,0
zindagi khatam karne ka mann kar raha hai,2
"goodbye everyone, i am going to quit life",2
i feel depressed yaar,1
just passed my exams and feeling slaying,0
bestie i'm badhiya fr,0
"bhai i'm failure at everything, i just wanna jaan dena",2
zindagi khatam karne ka mann kar raha hai,2
bhai i'm deadass stressed,1
"goodbye everyone, i am going to quit life",2
basically finally going to a party,0
life is sorted ig,0
bhai finally chilling with fam,0
breakup is making me burnt out,1
i am going to quit life,2
i feel finished vibes,1
stress is making me lonely,1
bhai i'm deadass hopeless,1
"ab nahi jhela jata, i want to quit life",2
i want to marna lol,2
basically i am just udas,1
zindagi khatam karne ka mann kar raha hai,2
feeling exhausted and exhausted at the same time,1
bhai i'm deadass burnt out,1
everything is crushing it lol,0
"yar i feel like broken, i should marna",2
bahut stressed feel ho raha hai yaar,1
bahut cooked feel ho raha hai bestie,1
better to kill myself than live like this,2
bahut sad feel ho raha hai vibes,1
"goodbye everyone, i am going to suicide",2
"no cap i feel like broken, i should disappear forever",2
bhai i am just tired,1
"goodbye everyone, i am going to zahar kha lun",2
zindagi khatam karne ka mann kar raha hai,2
why is everything so stressed?,1
deadass gonna khatam karun,2
life is productive vibes,0
honestly finally got a job,0
zindagi khatam karne ka mann kar raha hai,2
just hit a new pr and feeling lit,0
i am feeling chill today,0
everything is lit rn,0
everything is mast ig,0
"listen i feel like done with life, i should jaan dena",2
basically i am just down bad,1
bahut tired feel ho raha hai tho,1
anxiety is making me cooked,1
i feel fumbled no cap,1
i want to jump off tho,2
i am going to marna,2
"ab nahi jhela jata, i want to quit life",2
no cap i so fumbled today,1
i am feeling lit today,0
bahut cooked feel ho raha hai fr,1
i want to suicide rn,2
ngl finally hit a new pr,0
deadass today was lit,0
life is crushing it yaar,0
basically i hella fumbled today,1
zindagi khatam karne ka mann kar raha hai,2
i want to jump off fr,2
i want to quit life tho,2
"lowkey i feel like a burden, i should never wake up",2
better to hurt myself than live like this,2
deadass gonna disappear forever,2
bhai i'm deadass sad,1
yar finally met my friends,0
life is sorted ig,0
bhai today was vibing,0
feeling burnt out and burnt out at the same time,1
life is crushing it ig,0
listen finally got a job,0
"goodbye everyone, i am going to never wake up",2
i am going to never wake up,2
i want to hurt myself smh,2
everything is mast yaar,0
better to khatam karun than live like this,2
lowkey i totally fumbled today,1
bahut down bad feel ho raha hai fr,1
i want to suicide tho,2
i am going to end it all,2
lowkey i am just depressed,1
bahut exhausted feel ho raha hai ig,1
"goodbye everyone, i am going to marna",2
just finished the project and feeling sorted,0
tbh today was chill,0
"bhai i'm done with life, i just wanna quit life",2
feeling hella better because i got a job,0
feeling super sorted because i chilling with fam,0
