text,label
koi game recommend karo bro,3
yar wifi ka password kya hai,3
suno kuch meetha khana hai,3
suno attendance kitni chahiye tell me,3
suno tum kya kar sakte ho,3
arre suno na,3
namaste bro,3
bruh tum english mein baat karo bata na,3
bestie see you later please,3
ice cream khayein kya ?,3
tum kahan se ho ?,3
suno upsc mushkil hai kya bata na,3
dude avengers dekhni hai bata na,3
bol bhai yaar,3
mars pe life hai kya please,3
arre moon pe kaun gaya tha,3
lunch mein kya hai na,3
tum sote ho kya please,3
yar tum english mein baat karo please,3
btw kaafi din ho gaye,3
arre meme bhej na bhai please,3
bruh ai kya hota hai,3
tumhara naam kya hai yaar,3
arre koi game khelein ?,3
btw dsa se start karein ya web dev bro,3
btw kya chal raha hai ?,3
btw exam date kya hai ?,3
suno aaj kya karna hai bata na,3
train ka time kya hai please,3
arre youtube pe kya dekhu,3
dude pizza ya burger,3
bestie what's good,3
bestie tum robot ho kya kya,3
bhai kya scene hai please,3
bestie hello,3
stranger things kaisi hai batao,3
arre kya plan hai aaj,3
kya tum joke suna sakte ho please,3
suno machine learning seekhni hai tell me,3
btw upsc mushkil hai kya,3
yar koi accha restaurant batao,3
yar library mein seat milegi kya kya,3
koi game khelein please,3
bhai meme bhej na bhai,3
suno cat exam ke liye kya padhein batao,3
btw tum mujhse baat kyu kar rahe ho please,3
bestie resume kaise banayein,3
btw koi book recommend karo,3
suno resume kaise banayein,3
oye kaafi din ho gaye yaar,3
bhai harry potter padhi hai kya,3
bruh petrol ka rate kya hai,3
hii bhai na,3
what's good na,3
arre ai kya hota hai,3
dude bhai momo kha le,3
bhai hello,3
arre harry potter padhi hai kya batao,3
suno arijit singh best hai,3
bhai fees kab deni hai,3
dude kal holiday hai batao,3
bruh ipl mein kon khel raha hai na,3
suno petrol ka rate kya hai,3
bhai ipl mein kon khel raha hai tell me,3
tumhara naam kya hai tell me,3
btw mera naam yaad hai tumhe,3
suno minecraft khelte ho kya please,3
suno tiktok ban ho gaya,3
btw gold ka price kya hai ?,3
bhai ai kya hota hai,3
yar aaj chutti hai kya batao,3
bhai netflix pe kya dekhu bata na,3
arre which phone should i buy,3
pani pi le bhai please,3
arre kaise ho tell me,3
oye tumhara favourite color ?,3
gym jaana hai ?,3
dude weather kaisa hai aaj kya,3
listen kya tum sach bolte ho bata na,3
dude kal holiday hai,3
bruh avengers dekhni hai,3
kya kar rahe ho bata na,3
suno dinner ka plan kya hai please,3
dude chalo phir milte hai batao,3
suno aur bata,3
tumhara favourite color yaar,3
maggi banao yar tell me,3
bestie bollywood ya hollywood,3
tum hindi samajhte ho please,3
arre minecraft khelte ho kya bata na,3
tum kahan se ho bro,3
oye who is the president of india bata na,3
yar campus drive kab hai,3
arre tum mujhse baat kyu kar rahe ho,3
listen chess mein kaun jeetega tell me,3
yar india ki population kitni hai bata na,3
listen sup bro,3
new song suna kya bro,3
bestie haan bhai bol,3
suno hello ?,3
suno weather kaisa hai aaj,3
yar good morning,3
bhai gate ki taiyari kaise karein,3
oye professor kaun hai bro,3
yar subah jaldi uthna hai please,3
good night,3
dude bhai kya haal ?,3
bruh netflix pe kya dekhu,3
yar hii bhai bro,3
arre howdy please,3
yar python ya java,3
cricket score kya hai kya,3
new song suna kya na,3
bruh machine learning seekhni hai,3
oye netflix pe kya dekhu bata na,3
bestie gta 6 kab aayegi kya,3
lunch mein kya hai bata na,3
aaj kya khayein ?,3
flight kitne ki hai yaar,3
listen kon jeeta match,3
yar good night ?,3
btw hello bro,3
yar sup bro,3
bye yaar,3
arre cricket score kya hai,3
arre coding kaise seekhein,3
bruh rajma chawal op hai yaar,3
best podcast kaunsa hai yaar,3
yar kidhar tha bhai please,3
bruh see you later,3
gold ka price kya hai bata na,3
gate ki taiyari kaise karein ?,3
kaafi din ho gaye na,3
listen kya tum mujhe jaante ho,3
bestie what's good bro,3
bollywood ya hollywood bata na,3
bestie dosa ya idli ?,3
btw bigg boss mein kya hua bro,3
bruh aaj date kya hai,3
bestie machine learning seekhni hai,3
linkedin pe kya daalein yaar,3
bhai dinner ka plan kya hai yaar,3
btw tumhe kisne banaya bro,3
suno dsa se start karein ya web dev yaar,3
oye dsa se start karein ya web dev,3
arre tumhara naam kya hai yaar,3
suno tum smart ho kya tell me,3
listen bhai kya haal,3
bruh ipl mein kon khel raha hai,3
listen gold ka price kya hai kya,3
tumhe kisne banaya ?,3
btw kya kar rahe ho,3
bruh kya chal raha hai,3
weather kaisa hai aaj batao,3
suno dsa se start karein ya web dev ?,3
bestie mars pe life hai kya please,3
btw bhai kya haal,3
suno which phone should i buy please,3
listen aaj chutti hai kya,3
listen instagram reels addictive hai please,3
arre mount everest kitna uncha hai bro,3
kaise ho ?,3
ai kya hota hai please,3
yar ok bye bhai ?,3
listen namaste,3
suno kuch meetha khana hai bata na,3
suno gta 6 kab aayegi na,3
yar rock ya hip hop tell me,3
oye koi game recommend karo,3
bhai python kya hai,3
bruh notes share karo,3
bhai kaise ho bro,3
oye attendance kitni chahiye batao,3
suno na ?,3
dude canteen mein kya milega,3
haan bhai bol bro,3
aur bata ?,3
train ka time kya hai bata na,3
btw placement kab hogi bata na,3
yar web series suggest karo,3
listen moon pe kaun gaya tha,3
arre netflix pe kya dekhu,3
assignment kab submit karna hai ?,3
suno gold ka price kya hai na,3
arre taylor swift ka new album ?,3
suno weekend pe kya karein bro,3
bollywood ya hollywood bro,3
listen see you later yaar,3
suno tum hindi samajhte ho bata na,3
listen tata na,3
bhai tumhe kaisa lag raha hai kya,3
bestie youtube pe kya dekhu,3
listen mera naam yaad hai tumhe please,3
suno library mein seat milegi kya,3
instagram reels addictive hai tell me,3
tumhara favourite youtuber kaun hai kya,3
suno stranger things kaisi hai,3
bestie tumhe kya pasand hai please,3
bhai petrol ka rate kya hai tell me,3
pizza ya burger na,3
bruh stranger things kaisi hai na,3
arijit singh best hai yaar,3
suno hello ji,3
bhai project mein kya daalu bata na,3
suno attendance kitni chahiye na,3
arre good evening tell me,3
yo what's up bro,3
koi book recommend karo na,3
arre tum kya kar sakte ho,3
kon jeeta match kya,3
listen kya tum sach bolte ho please,3
tum kya kar sakte ho ?,3
minecraft khelte ho kya batao,3
btw dsa se start karein ya web dev,3
suno good night yaar,3
bestie assignment kab submit karna hai batao,3
mera naam yaad hai tumhe batao,3
kya tum mujhe jaante ho na,3
koi game khelein batao,3
btw bigg boss mein kya hua,3
yar yo what's up kya,3
tum sote ho kya yaar,3
tumhe kaisa lag raha hai please,3
yar chalo phir milte hai bata na,3
chai pi lo please,3
kya tum sach bolte ho please,3
breakfast skip kar diya na,3
bestie kya tum mujhe jaante ho kya,3
tumhe kya pasand hai kya,3
dude web series suggest karo,3
meme bhej na bhai please,3
oye best podcast kaunsa hai bro,3
tumhe kya pasand hai tell me,3
arre chai pi lo,3
yar lunch mein kya hai bata na,3
best anime kaunsa hai please,3
oye scholarship ka form bhara kya,3
listen aaj kya karna hai ?,3
bhai moon pe kaun gaya tha yaar,3
btw aaj kya khayein kya,3
python kya hai tell me,3
listen biryani ya pulao,3
assignment kab submit karna hai na,3
dinner ka plan kya hai please,3
suno pizza ya burger kya,3
github important hai kya ?,3
tumhe bhookh lagti hai kya tell me,3
oye alarm laga le bhai,3
yar koi accha restaurant batao na,3
bestie class kitne baje hai,3
oye tum kahan se ho tell me,3
bestie long time no see batao,3
btw hostel ka mess kab band hota hai please,3
arre harry potter padhi hai kya please,3
btw tum english mein baat karo tell me,3
oye alarm laga le bhai kya,3
good night na,3
bruh scholarship ka form bhara kya yaar,3
btw best anime kaunsa hai bata na,3
bruh tumhara favourite youtuber kaun hai tell me,3
bhai kya plan hai aaj tell me,3
github important hai kya tell me,3
btw class kitne baje hai batao,3
btw youtube pe kya dekhu kya,3
listen tumhe bhookh lagti hai kya yaar,3
oye movie dekhein kya,3
bruh best laptop for students,3
weekend pe kya karein na,3
dude pubg khelta hai kya,3
bruh youtube pe kya dekhu batao,3
wifi ka password kya hai kya,3
kya tum joke suna sakte ho na,3
bestie see you later,3
oye bhai momo kha le tell me,3
bhai project mein kya daalu please,3
dude best podcast kaunsa hai,3
tiktok ban ho gaya kya,3
suno kal holiday hai ?,3
listen tum sote ho kya please,3
bruh bitcoin ka price kya hai yaar,3
howdy ?,3
dude netflix pe kya dekhu please,3
tum smart ho kya yaar,3
suno tum sote ho kya yaar,3
oye machine learning seekhni hai,3
yar resume kaise banayein ?,3
listen alarm laga le bhai na,3
presentation kab hai na,3
bruh mount everest kitna uncha hai bata na,3
bhai world cup kab hai kya,3
yar tumhe kisne banaya bata na,3
btw subah jaldi uthna hai bro,3
stranger things kaisi hai yaar,3
bruh gate ki taiyari kaise karein na,3
yar train ka time kya hai tell me,3
suno aaj date kya hai na,3
movie dekhein kya bro,3
arre exam date kya hai,3
bhai hey yaar,3
suno mount everest kitna uncha hai tell me,3
tumhara naam kya hai ?,3
bestie upsc mushkil hai kya,3
long time no see kya,3
btw train ka time kya hai,3
btw alarm laga le bhai please,3
attendance kitni chahiye yaar,3
arre maggi banao yar,3
biryani khani hai tell me,3
good evening batao,3
kya scene hai kya,3
btw avengers dekhni hai bro,3
suno mars pe life hai kya,3
gate ki taiyari kaise karein please,3
btw bollywood ya hollywood please,3
kya kar rahe ho please,3
listen pani pi le bhai,3
tum hindi samajhte ho bro,3
bhai maggi banao yar kya,3
yar kya kar rahe ho,3
dude bhai project mein kya daalu bata na,3
koi acchi movie batao na,3
dosa ya idli please,3
kya tum sach bolte ho tell me,3
bruh chess mein kaun jeetega,3
kya kar rahe ho tell me,3
bruh suno na,3
dude kya tum mujhe jaante ho,3
btw tum kya kar sakte ho tell me,3
dude oye hoye ?,3
oye namaste bro,3
btw new song suna kya kya,3
btw resume kaise banayein,3
bitcoin ka price kya hai bro,3
suno pubg khelta hai kya,3
movie dekhein kya bata na,3
yar gate ki taiyari kaise karein yaar,3
uber mein kitna lagega tell me,3
bruh cat exam ke liye kya padhein,3
aaj chutti hai kya na,3
mars pe life hai kya yaar,3
meme bhej na bhai batao,3
stranger things kaisi hai tell me,3
arre train ka time kya hai tell me,3
squid game season 2 kab aayega batao,3
yar cgpa kaise calculate karte hai yaar,3
listen elon musk kaun hai na,3
bruh tum robot ho kya,3
netflix pe kya dekhu please,3
dinner ka plan kya hai ?,3
listen aur bata bata na,3
oye hoye tell me,3
oye web series suggest karo,3
dude cricket score kya hai batao,3
dude marvel ya dc,3
bestie movie dekhein kya,3
suno mount everest kitna uncha hai yaar,3
see you later kya,3
kya plan hai aaj yaar,3
tumhe kisne banaya bro,3
bestie machine learning seekhni hai batao,3
listen tum robot ho kya,3
arre what's good,3
oye hoye ?,3
india ka capital kya hai bata na,3
bhai tumhe kya pasand hai yaar,3
oye kya plan hai aaj yaar,3
bruh upsc mushkil hai kya please,3
btw pubg khelta hai kya please,3
bruh kya tum mujhe jaante ho,3
bestie arijit singh best hai bro,3
listen uber mein kitna lagega,3
listen ipl mein kon khel raha hai yaar,3
listen fees kab deni hai,3
dude arijit singh best hai batao,3
oye train ka time kya hai bata na,3
namaste ?,3
btw see you later please,3
dude uber mein kitna lagega bro,3
practical ka viva hai kya,3
dude kon jeeta match,3
suno bollywood ya hollywood,3
yar tum english mein baat karo,3
dude machine learning seekhni hai tell me,3
yar suno na bro,3
yar biryani khani hai yaar,3
yar library mein seat milegi kya,3
btw hey buddy bro,3
class kitne baje hai yaar,3
oye good evening yaar,3
btw subah jaldi uthna hai batao,3
bruh hey buddy,3
listen netflix pe kya dekhu na,3
btw ok bye bhai please,3
yar youtube pe kya dekhu bro,3
alarm laga le bhai ?,3
bhai upsc mushkil hai kya,3
suno squid game season 2 kab aayega,3
bhai india ki population kitni hai kya,3
scholarship ka form bhara kya ?,3
oye tum english mein baat karo,3
tata kya,3
listen howdy please,3
yar tum kya kar sakte ho bata na,3
yar howdy batao,3
yar mera naam yaad hai tumhe batao,3
yar mera naam yaad hai tumhe,3
arre hey na,3
yar coffee peeni hai yaar,3
koi book recommend karo tell me,3
arre linkedin pe kya daalein please,3
internship kahan se milegi tell me,3
oye tum smart ho kya ?,3
netflix pe kya dekhu bata na,3
howdy please,3
dude koi game recommend karo ?,3
yar machine learning seekhni hai,3
ice cream khayein kya kya,3
tum english mein baat karo kya,3
aaj chutti hai kya batao,3
hostel ka mess kab band hota hai bro,3
yar hello na,3
btw bhai project mein kya daalu bata na,3
btw kya main tumse kuch bhi pooch sakta hu batao,3
haan bhai bol tell me,3
oye hi bata na,3
tum smart ho kya ?,3
tumhara favourite color ?,3
bruh coding kaise seekhein,3
oye fees kab deni hai,3
bruh library mein seat milegi kya,3
oye who is the president of india,3
dosa ya idli tell me,3
bruh koi game recommend karo na,3
bhai good night ?,3
suno bhai project mein kya daalu,3
suno kya tum mujhe jaante ho bata na,3
lunch mein kya hai ?,3
dude pani pi le bhai,3
kya kar rahe ho bro,3
listen taylor swift ka new album,3
btw instagram reels addictive hai,3
koi book recommend karo kya,3
oye dosa ya idli,3
bestie aur bata na,3
arre india ki population kitni hai,3
bhai hello ji,3
btw tumhari age kya hai ?,3
bruh kya tum joke suna sakte ho,3
kya main tumse kuch bhi pooch sakta hu tell me,3
bhai rajma chawal op hai yaar,3
oye tum robot ho kya kya,3
aur bata tell me,3
elon musk kaun hai kya,3
yar minecraft khelte ho kya yaar,3
bhai practical ka viva hai,3
tumhari age kya hai batao,3
listen cricket score kya hai,3
bruh chess mein kaun jeetega na,3
suno tumhe bhookh lagti hai kya bro,3
listen mera naam yaad hai tumhe,3
listen bye,3
kya main tumse kuch bhi pooch sakta hu na,3
arre machine learning seekhni hai,3
bhai train ka time kya hai,3
listen suno na,3
petrol ka rate kya hai yaar,3
bhai instagram reels addictive hai,3
weekend pe kya karein bro,3
listen github important hai kya yaar,3
bruh python ya java,3
movie dekhein kya ?,3
arre gate ki taiyari kaise karein yaar,3
dude arijit singh best hai,3
bhai machine learning seekhni hai,3
arre india ki population kitni hai na,3
suno na kya,3
linkedin pe kya daalein bata na,3
suno kya main tumse kuch bhi pooch sakta hu,3
listen time kya hua hai,3
namaste kya,3
oye minecraft khelte ho kya bata na,3
best podcast kaunsa hai tell me,3
tum mujhse baat kyu kar rahe ho ?,3
bhai bye,3
tumhara favourite color bata na,3
listen maggi banao yar kya,3
yar dinner ka plan kya hai tell me,3
pani pi le bhai tell me,3
howdy tell me,3
yar avengers dekhni hai batao,3
train ka time kya hai ?,3
arre tumhe kisne banaya,3
yar tum mujhse baat kyu kar rahe ho ?,3
bhai taylor swift ka new album,3
oye hi yaar,3
bruh bhai kya haal kya,3
dude hii bhai bro,3
arre bhai ?,3
bestie kya tum joke suna sakte ho tell me,3
koi game recommend karo please,3
yar kya tum mujhe jaante ho batao,3
koi acchi movie batao bata na,3
suno good evening batao,3
suno world cup kab hai,3
bestie tum mujhse baat kyu kar rahe ho,3
movie dekhein kya yaar,3
bruh tumhara favourite youtuber kaun hai,3
bruh instagram reels addictive hai bro,3
bhai momo kha le,3
bollywood ya hollywood ?,3
bigg boss mein kya hua please,3
bhai campus drive kab hai,3
rock ya hip hop bata na,3
subah jaldi uthna hai ?,3
hello ji bro,3
btw good morning tell me,3
arre bhai kya haal please,3
oye python ya java please,3
gym jaana hai yaar,3
bestie india ka capital kya hai batao,3
suno arre bhai please,3
bruh tiktok ban ho gaya batao,3
bhai mars pe life hai kya ?,3
oye gta 6 kab aayegi yaar,3
india ki population kitni hai bata na,3
listen tum english mein baat karo yaar,3
oye music taste kya hai tumhara kya,3
arre cgpa kaise calculate karte hai please,3
listen mount everest kitna uncha hai,3
bruh coffee peeni hai,3
bhai arijit singh best hai,3
bestie weekend pe kya karein batao,3
bruh youtube pe kya dekhu na,3
arre weather kaisa hai aaj,3
arre kya tum mujhe jaante ho,3
github important hai kya bata na,3
oye aaj date kya hai kya,3
india ki population kitni hai please,3
bhai which phone should i buy,3
suno tum hindi samajhte ho na,3
dude breakfast skip kar diya yaar,3
listen hey,3
bhai world cup kab hai,3
mars pe life hai kya batao,3
listen aaj date kya hai,3
oye elon musk kaun hai na,3
bruh professor kaun hai,3
suno campus drive kab hai yaar,3
aaj kya karna hai bata na,3
suno best anime kaunsa hai yaar,3
bruh exam date kya hai,3
marvel ya dc bro,3
suno chalo phir milte hai kya,3
bhai pani pi le bhai,3
bruh subah jaldi uthna hai tell me,3
bruh scholarship ka form bhara kya batao,3
bhai attendance kitni chahiye,3
netflix pe kya dekhu bro,3
arre movie dekhein kya ?,3
tumhari age kya hai na,3
arre tumhe bhookh lagti hai kya,3
bhai github important hai kya batao,3
bruh coffee peeni hai bata na,3
oye cgpa kaise calculate karte hai,3
suno instagram reels addictive hai tell me,3
suno hey,3
yar hey,3
oye youtube pe kya dekhu tell me,3
weekend pe kya karein yaar,3
bruh bitcoin ka price kya hai,3
yar gta 6 kab aayegi,3
oye breakfast skip kar diya,3
dude subah jaldi uthna hai,3
bruh linkedin pe kya daalein,3
kuch meetha khana hai na,3
yar bhai momo kha le,3
avengers dekhni hai batao,3
arre scholarship ka form bhara kya please,3
btw subah jaldi uthna hai,3
bye batao,3
suno meme bhej na bhai please,3
bestie tumhari age kya hai,3
listen bhai bhai yaar,3
btw petrol ka rate kya hai,3
listen linkedin pe kya daalein please,3
